id,target,all_gold_sources,num_gold_sources,sub_concepts,generated_analogies,analogy_subconcepts,reasoning,status
147,Bias-Variance Equilibrium,"[""Archery""]",1,"deviation, variance, underfitting, overfitting","[""Seesaw"", ""Tightrope"", ""Balance scale"", ""Thermostat"", ""Steering wheel"", ""Cooking recipe"", ""Bow and arrow"", ""Musical tuning"", ""Traffic light"", ""Sailing rudder"", ""Gym workout"", ""Painting brush"", ""Garden pruning"", ""Camera focus"", ""Weightlifting"", ""Puzzle fitting"", ""Driving speed"", ""Water faucet"", ""Clothing fit"", ""Sports training""]","[""tilt, movement, unbalanced left, unbalanced right"", ""wobble, balance, leaning back, leaning forward"", ""imbalance, weight, insufficient weight, excessive weight"", ""temperature difference, temperature fluctuation, insufficient heating, excessive heating"", ""drift, wobble, understeer, oversteer"", ""wrong ingredient ratio, ingredient variation, underseasoning, overseasoning"", ""aim, arrow spread, undershoot, overshoot"", ""discord, pitch range, flat notes, shrill notes"", ""red light, yellow light, stopping short, running a red light"", ""drift, turbulence, stalling, capsizing"", ""injury, workout variation, plateau, burnout"", ""uneven stroke, brush texture, insufficient coverage, excessive layering"", ""uneven growth, diversity of plants, under-pruning, over-pruning"", ""blur, focus range, out of focus, overexposure"", ""imbalanced form, muscle imbalance, inadequate strength, overtraining"", ""misplaced piece, piece shape variation, incomplete puzzle, forced fit"", ""swerve, speed variation, driving too slow, speeding"", ""leak, water pressure, drip, flood"", ""ill fit, size variation, too loose, too tight"", ""inconsistency, variability, plateau, burnout""]",,success
148,Cross Validation,"[""Fishing""]",1,"data set, performance","[""Puzzle"", ""Recipe"", ""Dress fitting"", ""Test drive"", ""Practice exam"", ""Dress rehearsal"", ""Sample tasting"", ""Trial run"", ""Mock interview"", ""Dress code"", ""Game strategy"", ""Safety check"", ""Dress pattern"", ""Road test"", ""Warm-up"", ""Dress swap"", ""Dress circle"", ""Dress code"", ""Dress rehearsal"", ""Dress fitting""]","[""pieces, solution"", ""ingredients, taste"", ""body type, fit"", ""car, drive"", ""exam questions, exam score"", ""script, show"", ""food batch, taste quality"", ""test run, results"", ""interviewer, response"", ""wardrobe, style"", ""game board, winning streak"", ""vehicle, braking system"", ""fabric, fit"", ""car, speed"", ""exercise, execution"", ""wardrobe, fashion show"", ""audience, show"", ""wardrobe, style"", ""script, show"", ""body type, fit""]",,success
149,random forest,"[""forest""]",1,"decision tree, feature, predict","[""committee"", ""team"", ""forest"", ""crowd"", ""jury"", ""orchestra"", ""library"", ""network"", ""mosaic"", ""puzzle"", ""market"", ""school"", ""garden"", ""factory"", ""playbook"", ""map"", ""recipe"", ""machine"", ""web"", ""cluster""]","[""committee member, expertise, vote"", ""team member, skill, perform"", ""tree, plant species, forecast"", ""individual, person, vote"", ""juror, evidence, verdict"", ""musician, instrument, perform"", ""book, book category, recommend"", ""router, connection, transmit"", ""tile, color, picture"", ""piece, shape, assemble"", ""vendor, product, forecast"", ""teacher, subject, grade"", ""tree, plant, grow"", ""assembly line, machine, produce"", ""play, player, game plan"", ""route, landmark, navigate"", ""ingredient, spice, serve"", ""cog, lever, calculate"", ""webpage, hyperlink, navigate"", ""cluster, attribute, classify""]",,success
150,Mining Association Rules,"[""Solving Puzzles""]",1,"data, data relationship, law","[""Recipe"", ""Shopping list"", ""Friend group"", ""Book index"", ""Puzzle pieces"", ""Traffic patterns"", ""Weather forecast"", ""Library catalog"", ""Social network"", ""Toolbox"", ""Garden planting"", ""Music playlist"", ""Sports team"", ""Movie genres"", ""Class schedule"", ""Train routes"", ""Market stalls"", ""Family tree"", ""Recipe book"", ""City map""]","[""ingredients, cooking method, recipe guidelines"", ""items, shopping list, store policy"", ""friend, friendship, social norm"", ""page, index entry, cataloging rule"", ""pieces, fit, rule"", ""traffic volume, traffic flow, traffic regulation"", ""atmospheric conditions, weather patterns, meteorological principles"", ""books, catalog entries, cataloging rules"", ""people, friendship, norm"", ""tool, tool combination, instruction manual"", ""seeds, plant layout, gardening principles"", ""song, playlist, genre"", ""players, team dynamics, rules of the game"", ""movies, genre classification, genre conventions"", ""courses, course schedule, school policy"", ""routes, train connections, railway regulations"", ""products, customer purchase, business rule"", ""family member, family connection, inheritance rule"", ""ingredients, recipe combinations, cooking principles"", ""streets, routes, traffic rules""]",,success
151,PCA Dimensionality Reduction Algorithm,"[""3D Projection""]",1,"high dimensional data, dimensionality reduction, low dimensional data","[""Map"", ""Summary"", ""Blueprint"", ""Recipe"", ""Outline"", ""Compression"", ""Filter"", ""Snapshot"", ""Sketch"", ""Highlight"", ""Shortcut"", ""Abstract"", ""Lens"", ""Digest"", ""Snapshot"", ""Prism"", ""Summary"", ""Filter"", ""Snapshot"", ""Outline""]","[""large territory, zooming out, small scale map"", ""detailed information, condensing, summary"", ""complex building design, simplification of blueprint, simplified floor plan"", ""complex ingredients, simplifying recipe, simple dish"", ""main topics, categorization, key points"", ""large file, compression algorithm, compressed file"", ""dirty water, filtering process, clean water"", ""raw image, cropping, thumbnail"", ""detailed drawing, simplification, rough outline"", ""text, summary, key points"", ""long route, shortcut, short route"", ""complex idea, summary, key points"", ""distant object, focusing, image"", ""complex food, digestion, nutrients"", ""raw image, cropping, thumbnail"", ""white light, refraction, spectrum"", ""detailed information, condensing, summary"", ""dirty water, filtering process, clean water"", ""raw image, cropping, thumbnail"", ""main topics, categorization, key points""]",,success
152,KNN Algorithm,"[""Finding Nearest Neighbors""]",1,"data point, sample point, measure","[""Neighborhood"", ""Friend group"", ""Voting"", ""Crowd"", ""Classroom"", ""Market"", ""Beehive"", ""Team"", ""Family"", ""Library"", ""Garden"", ""Zoo"", ""Puzzle"", ""Map"", ""Party"", ""Bus stop"", ""Train station"", ""Sports game"", ""Neighborhood watch"", ""Book club""]","[""house, neighbor, distance"", ""friend, group member, proximity"", ""voter, constituent, vote count"", ""person, group, proximity"", ""student, classmate, grade"", ""customer, client, metric"", ""bee, hive, distance between hives"", ""team member, team player, team performance"", ""family member, relative, relationship"", ""book, book, cataloging system"", ""seed, plant, distance between plants"", ""animal, exhibit, enclosure size"", ""puzzle piece, reference piece, fit"", ""location, landmark, scale"", ""guest, attendee, distance between guests"", ""bus, bus stop, distance to next stop"", ""passenger, commuter, distance"", ""player, team, score"", ""neighbor, community member, vigilance level"", ""book, book club member, rating""]",,success
153,Bayesian Algorithms,"[""Dictionary""]",1,"probability information, probability of occurrence, relationship between prior probability and observed data","[""Weather forecast"", ""Medical diagnosis"", ""Jury decision"", ""Treasure hunt"", ""Cooking recipe"", ""Detective work"", ""Stock market"", ""Game strategy"", ""Voting system"", ""Puzzle solving"", ""Traffic prediction"", ""Sports betting"", ""Gardening"", ""Map reading"", ""Language learning"", ""Investment planning"", ""Cooking adjustments"", ""Fitness tracking"", ""Shopping choices"", ""Navigation system""]","[""weather data, chance of rain, forecast model update"", ""symptoms, diagnosis likelihood, patient history and test results"", ""jury evidence, chance of guilt, jury deliberation"", ""clue, chance of finding treasure, map and terrain"", ""ingredient list, cooking time, recipe instructions"", ""clues, leads, connecting the dots"", ""market trends, stock prices, market analysis"", ""game stats, chance of winning, adjusting strategy based on game progression"", ""voter data, election outcome, swing votes and polls"", ""clue, solution likelihood, piece fitting"", ""traffic data, chance of congestion, historical traffic patterns and real-time updates"", ""odds, chance of winning, team performance vs. game outcome"", ""soil quality, seed germination rate, weather patterns and plant growth"", ""map legend, location frequency, route planning"", ""vocabulary, fluency, language immersion"", ""market trends, return on investment, risk assessment and portfolio adjustment"", ""recipe details, dish outcome, taste and ingredient adjustments"", ""calorie burn data, workout frequency, progress tracking"", ""product reviews, purchase frequency, shopping history vs. current preferences"", ""map data, route probability, route recalibration""]",,success
154,AdaBoost Algorithm,"[""Student""]",1,"reinforcement learning, iteration, accuracy","[""Puzzle"", ""Teamwork"", ""Cooking"", ""Building"", ""Gardening"", ""Training"", ""Painting"", ""Writing"", ""Coaching"", ""Assembly"", ""Orchestra"", ""Construction"", ""Experiment"", ""Cleaning"", ""Learning"", ""Baking"", ""Sculpting"", ""Repair"", ""Navigation"", ""Practice""]","[""trial and error, piece placement, correct fit"", ""team collaboration, team huddles, team synergy"", ""recipe refinement, course repetition, taste precision"", ""renovation, blueprint revision, precision engineering"", ""pruning, seasonal cycle, yield"", ""hands-on experience, repetition, mastery"", ""practice, layering, attention to detail"", ""proofreading, drafting, editing"", ""mentoring, practice sessions, performance evaluation"", ""quality control, assembly line, precision engineering"", ""conductor feedback, rehearsal, harmony"", ""project management, blueprint revision, structural integrity"", ""trial and error, experimentation, precision"", ""repeated practice, cycle, precision"", ""hands-on experience, practice, understanding"", ""recipe refinement, batch repetition, taste precision"", ""shaping, chiseling, detailing"", ""rework, retry, precision"", ""route optimization, course correction, destination precision"", ""drills, repetition, mastery""]",,success
155,Neuroevolutionary Algorithms,"[""Evolution""]",1,"neuroevolution, artificial neural networks","[""Evolution"", ""Brain"", ""Garden"", ""Puzzle"", ""Recipe"", ""Machine"", ""Network"", ""Team"", ""City"", ""Library"", ""Factory"", ""Highway"", ""Web"", ""Tree"", ""Circuit"", ""Organism"", ""Workshop"", ""School"", ""Game"", ""Toolbox""]","[""natural selection, organisms"", ""synaptic plasticity, neural pathways"", ""growth, irrigation system"", ""piece assembly, puzzle structure"", ""mixing, ingredients"", ""mechanism, engine"", ""network growth, network structure"", ""team strategy, team members"", ""urban planning, infrastructure"", ""book selection, catalog system"", ""production line, assembly line"", ""traffic flow, road network"", ""web development, web architecture"", ""growth, branches"", ""circuit design, electrical networks"", ""evolution, nervous system"", ""training, workstations"", ""curriculum, classrooms"", ""gameplay, game board"", ""hammer, pliers""]",,success
156,EM Algorithm,"[""Adjust Shutter Aperture"", ""Recovering a Corrupted Music File""]",2,"adjust parameters, likelihood","[""Puzzle"", ""Recipe"", ""Map"", ""Blueprint"", ""Gardening"", ""Cooking"", ""Navigation"", ""Painting"", ""Sculpting"", ""Fitting"", ""Tuning"", ""Adjusting"", ""Balancing"", ""Building"", ""Weaving"", ""Editing"", ""Training"", ""Fixing"", ""Cleaning"", ""Polishing""]","[""move pieces, chance of solution"", ""adjust seasoning, taste"", ""chart course, destination"", ""scale drawing, accuracy"", ""prune plants, growth rate"", ""season ingredients, taste"", ""chart course, probability of arrival"", ""mix colors, color harmony"", ""refine shape, aesthetic appeal"", ""tightening, fit"", ""fine tune, probability"", ""tune settings, probability"", ""adjust weights, stability"", ""hammer nails, blueprint"", ""tighten threads, pattern consistency"", ""revise text, clarity"", ""update weights, accuracy"", ""tighten screws, probability of success"", ""wipe down, shine"", ""refine surface, shine""]",,success
157,GAN Algorithm,"[""Painter and Critic""]",1,"generator, discriminator","[""Artist and Critic"", ""Forger and Detective"", ""Chef and Food Taster"", ""Writer and Editor"", ""Inventor and Tester"", ""Painter and Gallery Owner"", ""Composer and Conductor"", ""Actor and Director"", ""Student and Teacher"", ""Builder and Inspector"", ""Photographer and Reviewer"", ""Designer and Client"", ""Sculptor and Critic"", ""Tailor and Customer"", ""Gardener and Judge"", ""Baker and Customer"", ""Musician and Audience"", ""Inventor and Patent Officer"", ""Coach and Player"", ""Magician and Spectator""]","[""Artist, Critic"", ""Forger, Detective"", ""Chef, Food Taster"", ""writer, editor"", ""Inventor, Tester"", ""Painter, Gallery Owner"", ""Composer, Conductor"", ""Actor, Director"", ""Student, Teacher"", ""Builder, Inspector"", ""Photographer, Reviewer"", ""Designer, Client"", ""Sculptor, Critic"", ""Tailor, Customer"", ""Gardener, Judge"", ""Baker, Customer"", ""Musician, Audience"", ""inventor, patent officer"", ""Player, Coach"", ""Magician, Spectator""]",,success
