example_id,model,target_concept,source_concept,predicted_properties,ground_truth_properties,num_predicted,num_ground_truth,num_matched,precision,recall,f1_score,reasoning,elapsed_time,error
343,meta-llama-3-1-70b-instruct,Team Management,Football Game,"[""Goal Setting"", ""Leadership"", ""Communication"", ""Organization"", ""Feedback"", ""Evaluation""]","[""leader"", ""team member"", ""Target""]",6.0,3.0,0.0,0.0,0.0,0.0,"Team management involves the coordination and supervision of a group of individuals working together to achieve a common goal. Effective team management requires strong leadership, communication, and organizational skills. Key properties of team management include clear goal setting, defined roles and responsibilities, and regular feedback and evaluation.",5.84,
159,meta-llama-3-1-70b-instruct,Bagging Algorithms,Investors,"[""Multiple Base Models"", ""Subset Training Data"", ""Combination of Predictions""]","[""random sample"", ""train"", ""accuracy""]",3.0,3.0,0.0,0.0,0.0,0.0,"Bagging algorithms, also known as Bootstrap Aggregating, are a type of ensemble learning method used in machine learning. The key idea behind bagging is to combine the predictions of multiple instances of a base model trained on different subsets of the training data. This approach helps to reduce overfitting and improve the overall performance of the model. By analyzing the concept of bagging algorithms, we can extract key properties such as the use of multiple base models, the creation of subsets of the training data, and the combination of predictions.",9.52,
142,meta-llama-3-1-70b-instruct,Cloud Computing,Rental Housing,"[""On-demand self-service"", ""Broad network access"", ""Resource pooling"", ""Rapid elasticity"", ""Measured service""]","[""service"", ""Server"", ""storage"", ""network""]",5.0,4.0,0.0,0.0,0.0,0.0,"Cloud computing is a model for delivering information technology services where resources are retrieved from the internet through web-based tools and applications, rather than a direct connection to a server. It allows users to access a shared pool of computing resources, such as servers, storage, and applications, on-demand and pay-per-use basis. This concept has revolutionized the way businesses and individuals use technology, enabling greater flexibility, scalability, and cost savings.",11.67,
382,meta-llama-3-1-70b-instruct,Electromagnetic resonance cavity,resonance cavity,"[""Resonant Frequency"", ""Quality Factor"", ""Mode of Operation""]","[""reflection"", ""put one's oar in"", ""pitch"", ""timbre""]",3.0,4.0,0.0,0.0,0.0,0.0,"An electromagnetic resonance cavity is a hollow metal box that is used to contain and control electromagnetic fields. It is designed to resonate at a specific frequency, which allows it to amplify and manipulate the electromagnetic fields within it. The key properties of an electromagnetic resonance cavity include its resonant frequency, quality factor, and mode of operation.",7.99,
56,meta-llama-3-1-70b-instruct,Genes,Computer Code,"[""DNA sequence"", ""Chromosomal location"", ""Protein coding"", ""Regulatory regions"", ""Expression levels""]","[""organism"", ""sequence"", ""transcription"", ""translate""]",5.0,4.0,0.0,0.0,0.0,0.0,"Genes are the basic units of heredity and are responsible for passing on traits from one generation to the next. They are made up of DNA and are found on chromosomes. Genes contain the instructions for making proteins, which are essential for various cellular functions.",3.89,
77,meta-llama-3-1-70b-instruct,Macrophages,the cleaners,"[""phagocytic"", ""immune cells"", ""inflammatory response"", ""antigen presentation"", ""tissue repair""]","[""devour"", ""pathogen""]",5.0,2.0,0.0,0.0,0.0,0.0,"Macrophages are a type of white blood cell that play a crucial role in the immune system. They are responsible for engulfing and digesting foreign particles, bacteria, and dead cells, helping to protect the body against infection and disease. Macrophages also play a key role in the inflammatory response, releasing chemical signals that attract other immune cells to the site of infection.",4.81,
26,meta-llama-3-1-70b-instruct,Genetic Mutation,Typo,"[""Random"", ""Heritable"", ""Permanent""]","[""gene sequence"", ""genetic mutation"", ""Gene"", ""repair""]",3.0,4.0,0.0,0.0,0.0,0.0,"Genetic mutation refers to a change in the DNA sequence of an organism. This change can occur in one or more genes and can be caused by various factors such as errors during DNA replication, exposure to radiation, or viral infections. The effects of genetic mutations can range from harmless to severe, and in some cases, they can lead to genetic disorders or cancer.",3.79,
83,meta-llama-3-1-70b-instruct,deaf,blind,"[""Hearing Loss"", ""Communication Barrier"", ""Auditory Impairment""]","[""ear"", ""sound"", ""No reaction""]",3.0,3.0,0.0,0.0,0.0,0.0,"The concept of deafness refers to a lack of hearing or impaired hearing. To analyze this concept, we need to consider the key properties and attributes associated with deafness.",2.96,
383,meta-llama-3-1-70b-instruct,Mean Field Approximation,Group Behavior,"[""Simplifies complex systems"", ""Approximates interactions"", ""Average field"", ""Statistical mechanics"", ""Condensed matter physics""]","[""particle"", ""system"", ""average effect""]",5.0,3.0,0.0,0.0,0.0,0.0,"The Mean Field Approximation is a method used in statistical mechanics and condensed matter physics to simplify complex systems by approximating the interactions between particles as an average or mean field. This allows for a more tractable and solvable model, which can provide insights into the behavior of the system.",4.0,
149,meta-llama-3-1-70b-instruct,random forest,forest,"[""ensemble learning"", ""decision trees"", ""multiple features"", ""classification"", ""regression""]","[""decision tree"", ""feature"", ""predict""]",5.0,3.0,0.0,0.0,0.0,0.0,"A random forest is an ensemble learning method for classification, regression, and other tasks that operates by constructing a multitude of decision trees at training time. For classification tasks, the output of the random forest is the class selected by most trees. The random forest algorithm combines the predictions from multiple decision trees to produce a more accurate and robust prediction. The key properties of a random forest include the number of decision trees, the maximum depth of each tree, and the number of features to consider at each split.",5.53,
182,meta-llama-3-1-70b-instruct,Active Fault,Spring,"[""Location"", ""Orientation"", ""Slip Rate"", ""Seismic Hazard""]","[""displacement"", ""earthquake""]",4.0,2.0,0.0,0.0,0.0,0.0,"An active fault is a fault that is expected to have another earthquake sometime in the future. Active faults are the ones that are still moving, albeit very slowly, and are expected to produce another earthquake as the tectonic plates continue to move past each other. The key properties of an active fault include its location, orientation, and slip rate, which are crucial in understanding the potential seismic hazard it poses.",4.71,
23,meta-llama-3-1-70b-instruct,DNA Double Helix Structure,The Helix Bridge,"[""Sugar-Phosphate Backbone"", ""Nitrogenous Bases"", ""Double-Stranded"", ""Twisted Ladder Structure"", ""Hydrogen Bonding""]","[""dna strand"", ""base pair""]",5.0,2.0,0.0,0.0,0.0,0.0,"The DNA double helix structure is a fundamental concept in molecular biology, describing the twisted ladder-like structure of DNA. To analyze this concept, we need to identify the key properties that define its structure and function. These properties include the sugar-phosphate backbone, nitrogenous bases, and the double-stranded nature of the molecule.",4.76,
174,meta-llama-3-1-70b-instruct,Business cycle,day and night cycle,"[""Expansion"", ""Contraction"", ""Recession"", ""Recovery"", ""Peak"", ""Trough"", ""GDP Growth"", ""Inflation Rate"", ""Unemployment Rate""]","[""Boom period"", ""Recession"", ""recovery period""]",9.0,3.0,1.0,0.111,0.333,0.167,"A business cycle, also known as an economic cycle or trade cycle, is a series of fluctuations in the economy's growth rate, typically measured by the gross domestic product (GDP). It is a recurring pattern of expansion and contraction in economic activity, which can be influenced by various factors such as changes in aggregate demand, supply shocks, and monetary policy. Understanding the key properties of a business cycle is crucial for policymakers, economists, and businesses to make informed decisions.",6.5,
210,meta-llama-3-1-8b-instruct,Westernization Movement,Reform Movement of 1898,"[""Cultural Exchange"", ""Globalization"", ""Colonialism""]","[""technology"", ""self-improvement"", ""Li Hongzhang"", ""Landlord Class Westernization School"", ""feudal ruler self-help movement""]",3.0,5.0,0.0,0.0,0.0,0.0,"The Westernization Movement refers to the process of adopting Western customs, values, and institutions in non-Western societies, often as a result of colonialism, globalization, or cultural exchange.",0.21,
281,meta-llama-3-1-8b-instruct,household,government,"[""family"", ""dwelling"", ""resources""]","[""household"", ""house"", ""father"", ""servant"", ""father"", ""father"", ""housekeeper""]",3.0,5.0,0.0,0.0,0.0,0.0,A household is a social unit of people who live together in a dwelling and share resources and responsibilities.,2.34,
34,meta-llama-3-1-8b-instruct,Cell division,the replicator,"[""Mitosis"", ""Meiosis"", ""Cytokinesis""]","[""cell"", ""cell organelle"", ""molecular""]",3.0,3.0,0.0,0.0,0.0,0.0,"Cell division is a process by which a cell divides into two or more daughter cells. It is a critical aspect of growth, development, and reproduction in living organisms.",3.79,
211,meta-llama-3-1-8b-instruct,Westernization Movement,The Revolution of 1911,"[""Cultural Exchange"", ""Globalization"", ""Colonialism""]","[""technology"", ""self-improvement"", ""Li Hongzhang"", ""Landlord Class Westernization School"", ""feudal ruler self-help movement""]",3.0,5.0,0.0,0.0,0.0,0.0,"The Westernization Movement refers to the process of adopting Western customs, values, and institutions in non-Western societies, often as a result of colonialism, globalization, or cultural exchange.",0.18,
94,meta-llama-3-1-8b-instruct,Electrochemical Reaction,Power Generation,"[""Redox"", ""Electron transfer"", ""Chemical change""]","[""electron transfer"", ""conductor"", ""electronic""]",3.0,3.0,1.0,0.333,0.333,0.333,"An electrochemical reaction involves the transfer of electrons between two substances, resulting in a chemical change.",2.52,
85,meta-llama-3-1-8b-instruct,Limit Modification System,Firewall,"[""Energy"", ""Modification"", ""Feedback""]","[""prokaryotes"", ""exogenous DNA"", ""restriction enzyme"", ""cut off"", ""degradation""]",3.0,5.0,0.0,0.0,0.0,0.0,The Limit Modification System is a concept in physics that describes the relationship between the energy of a system and its ability to modify its own behavior.,3.45,
